,学校代号,学校名称,专业名称,计划数,分数线,位次,985,211,双一流,省重点,民办,独立学院
5051,2218,东北师范大学,环境科学与工程类,6,623,25665.0,0,1,1,0,0,0
5052,2218,东北师范大学,新闻传播学类,2,641,12924.0,0,1,1,0,0,0
5053,2218,东北师范大学,会计学(中外合作办学),5,618,30107.0,0,1,1,0,0,0
5054,2218,东北师范大学,计算机科学与技术(中外合作办学),4,603,44916.0,0,1,1,0,0,0
5055,2219,长春人文学院(民办),英语,4,521,142607.0,0,0,0,0,0,0
5056,2219,长春人文学院(民办),翻译,4,523,139793.0,0,0,0,0,0,0
5057,2219,长春人文学院(民办),商务英语,4,519,144603.0,0,0,0,0,0,0
5058,2219,长春人文学院(民办),日语,2,527,135697.0,0,0,0,0,0,0
5059,2219,长春人文学院(民办),俄语,5,518,146245.0,0,0,0,0,0,0
5060,2219,长春人文学院(民办),工商管理,6,519,145055.0,0,0,0,0,0,0
5061,2219,长春人文学院(民办),金融学,4,527,134990.0,0,0,0,0,0,0
5062,2219,长春人文学院(民办),会计学,2,536,124884.0,0,0,0,0,0,0
5063,2219,长春人文学院(民办),社会工作,7,520,143150.0,0,0,0,0,0,0
5064,2219,长春人文学院(民办),护理学,42,533,128197.0,0,0,0,0,0,0
5065,2219,长春人文学院(民办),健康服务与管理,6,521,142065.0,0,0,0,0,0,0
5066,2219,长春人文学院(民办),康复治疗学,16,529,132283.0,0,0,0,0,0,0
5067,2219,长春人文学院(民办),汉语国际教育,4,530,131245.0,0,0,0,0,0,0
5068,2219,长春人文学院(民办),法学,4,535,124969.0,0,0,0,0,0,0
5069,2219,长春人文学院(民办),数据科学与大数据技术,2,504,161950.0,0,0,0,0,0,0
5070,2219,长春人文学院(民办),数字媒体技术,2,508,157646.0,0,0,0,0,0,0
5071,2219,长春人文学院(民办),数学与应用数学,2,514,150378.0,0,0,0,0,0,0
5072,2220,吉林大学,哲学,2,652,7432.0,1,1,1,0,0,0
5073,2220,吉林大学,考古学,2,650,8271.0,1,1,1,0,0,0
5074,2220,吉林大学,新闻传播学类,2,651,7863.0,1,1,1,0,0,0
5075,2220,吉林大学,日语,2,648,9211.0,1,1,1,0,0,0
5076,2220,吉林大学,经济学类,3,651,7550.0,1,1,1,0,0,0
5077,2220,吉林大学,法学,4,660,4445.0,1,1,1,0,0,0
5078,2220,吉林大学,政治学与行政学,4,652,7511.0,1,1,1,0,0,0
5079,2220,吉林大学,外交学,2,649,8473.0,1,1,1,0,0,0
5080,2220,吉林大学,会计学,2,649,8766.0,1,1,1,0,0,0
5081,2220,吉林大学,工商管理类,4,649,8835.0,1,1,1,0,0,0
5082,2220,吉林大学,数学类,4,646,9814.0,1,1,1,0,0,0
5083,2220,吉林大学,物理学类,7,644,10843.0,1,1,1,0,0,0
5084,2220,吉林大学,物理学(中外合作办学),2,632,18779.0,1,1,1,0,0,0
5085,2220,吉林大学,化学类,5,645,10683.0,1,1,1,0,0,0
5086,2220,吉林大学,生物工程类,2,645,10358.0,1,1,1,0,0,0
5087,2220,吉林大学,机械类,8,640,13177.0,1,1,1,0,0,0
5088,2220,吉林大学,车辆工程,2,644,11023.0,1,1,1,0,0,0
5089,2220,吉林大学,能源与动力工程,3,642,12239.0,1,1,1,0,0,0
5090,2220,吉林大学,材料类,5,639,13977.0,1,1,1,0,0,0
5091,2220,吉林大学,交通运输类,2,640,13344.0,1,1,1,0,0,0
5092,2220,吉林大学,农业机械化及其自动化,2,639,14026.0,1,1,1,0,0,0
5093,2220,吉林大学,仿生科学与工程,4,639,14095.0,1,1,1,0,0,0
5094,2220,吉林大学,食品科学与工程类,2,645,10815.0,1,1,1,0,0,0
5095,2220,吉林大学,电子信息类,5,644,11180.0,1,1,1,0,0,0
5096,2220,吉林大学,通信工程,5,643,11388.0,1,1,1,0,0,0
5097,2220,吉林大学,自动化类,2,646,9993.0,1,1,1,0,0,0
5098,2220,吉林大学,计算机类,11,648,9260.0,1,1,1,0,0,0
5099,2220,吉林大学,软件工程,5,647,9687.0,1,1,1,0,0,0
5100,2220,吉林大学,数据科学与大数据技术,2,647,9546.0,1,1,1,0,0,0
5101,2220,吉林大学,仪器类,6,639,13678.0,1,1,1,0,0,0
5102,2220,吉林大学,地质类,5,638,14676.0,1,1,1,0,0,0
5103,2220,吉林大学,土木类,4,638,14277.0,1,1,1,0,0,0
5104,2220,吉林大学,水利类,3,640,13076.0,1,1,1,0,0,0
5105,2220,吉林大学,临床医学(5+3一体化，儿科学),2,653,6896.0,1,1,1,0,0,0
5106,2220,吉林大学,临床医学(5+3一体化),2,655,6200.0,1,1,1,0,0,0
5107,2220,吉林大学,临床医学,4,652,7316.0,1,1,1,0,0,0
5108,2220,吉林大学,人工智能,4,646,9959.0,1,1,1,0,0,0
5109,2220,吉林大学,生物医学科学,2,642,12329.0,1,1,1,0,0,0
5110,2221,吉林动画学院(民办),网络与新媒体,4,529,132323.0,0,0,0,0,0,0
5111,2221,吉林动画学院(民办),广告学,6,523,139997.0,0,0,0,0,0,0
5112,2221,吉林动画学院(民办),市场营销,5,520,144202.0,0,0,0,0,0,0
5113,2221,吉林动画学院(民办),文化产业管理,6,519,145148.0,0,0,0,0,0,0
5114,2221,吉林动画学院(民办),互联网金融,4,520,143496.0,0,0,0,0,0,0
5115,2221,吉林动画学院(民办),数字媒体技术,5,512,153065.0,0,0,0,0,0,0
5116,2222,吉林工程技术师范学院,机械设计制造及其自动化(师范),5,535,125340.0,0,0,0,0,0,0
5117,2223,吉林工商学院,经济学,3,556,99727.0,0,0,0,0,0,0
5118,2223,吉林工商学院,金融学,4,557,98199.0,0,0,0,0,0,0
5119,2223,吉林工商学院,日语,3,556,99383.0,0,0,0,0,0,0
5120,2223,吉林工商学院,广告学,5,556,100074.0,0,0,0,0,0,0
5121,2223,吉林工商学院,机械设计制造及其自动化,3,535,125695.0,0,0,0,0,0,0
5122,2223,吉林工商学院,机械电子工程,4,533,127600.0,0,0,0,0,0,0
5123,2223,吉林工商学院,食品科学与工程,3,553,103388.0,0,0,0,0,0,0
5124,2223,吉林工商学院,食品质量与安全,4,554,101902.0,0,0,0,0,0,0
5125,2223,吉林工商学院,生物工程,3,553,103650.0,0,0,0,0,0,0
5126,2223,吉林工商学院,工商管理,4,554,102213.0,0,0,0,0,0,0
5127,2223,吉林工商学院,会计学,5,559,96587.0,0,0,0,0,0,0
5128,2223,吉林工商学院,人力资源管理,5,554,102152.0,0,0,0,0,0,0
5129,2223,吉林工商学院,物流管理,4,553,102872.0,0,0,0,0,0,0
5130,2223,吉林工商学院,酒店管理,4,552,104928.0,0,0,0,0,0,0
5131,2223,吉林工商学院,计算机科学与技术,4,537,123264.0,0,0,0,0,0,0
5132,2223,吉林工商学院,网络工程,2,536,124206.0,0,0,0,0,0,0
5133,2225,吉林外国语大学(民办),国际经济与贸易,4,541,118122.0,0,0,0,0,0,0
5134,2225,吉林外国语大学(民办),国际经贸规则,4,531,130120.0,0,0,0,0,0,0
5135,2225,吉林外国语大学(民办),教育学类,9,544,114904.0,0,0,0,0,0,0
5136,2225,吉林外国语大学(民办),学前教育,7,541,118536.0,0,0,0,0,0,0
5137,2225,吉林外国语大学(民办),汉语言文学,6,551,106214.0,0,0,0,0,0,0
5138,2225,吉林外国语大学(民办),汉语国际教育,3,545,113763.0,0,0,0,0,0,0
5139,2225,吉林外国语大学(民办),英语(英德双语),4,550,107006.0,0,0,0,0,0,0
5140,2225,吉林外国语大学(民办),英语(英法双语),4,551,106424.0,0,0,0,0,0,0
5141,2225,吉林外国语大学(民办),英语(英西班牙双语),4,554,102087.0,0,0,0,0,0,0
5142,2225,吉林外国语大学(民办),阿拉伯语,4,531,130527.0,0,0,0,0,0,0
5143,2225,吉林外国语大学(民办),日语,7,541,118751.0,0,0,0,0,0,0
5144,2225,吉林外国语大学(民办),波斯语,3,525,138137.0,0,0,0,0,0,0
5145,2225,吉林外国语大学(民办),朝鲜语,7,527,135455.0,0,0,0,0,0,0
5146,2225,吉林外国语大学(民办),印度尼西亚语,3,520,143676.0,0,0,0,0,0,0
5147,2225,吉林外国语大学(民办),泰语,3,525,137587.0,0,0,0,0,0,0
5148,2225,吉林外国语大学(民办),波兰语,3,526,136851.0,0,0,0,0,0,0
5149,2225,吉林外国语大学(民办),葡萄牙语,4,536,124582.0,0,0,0,0,0,0
5150,2225,吉林外国语大学(民办),塞尔维亚语,3,522,141723.0,0,0,0,0,0,0
5151,2225,吉林外国语大学(民办),意大利语,4,537,123173.0,0,0,0,0,0,0
5152,2225,吉林外国语大学(民办),翻译,6,542,117385.0,0,0,0,0,0,0
5153,2225,吉林外国语大学(民办),新闻传播学类,6,544,114767.0,0,0,0,0,0,0
5154,2225,吉林外国语大学(民办),人工智能,4,512,152780.0,0,0,0,0,0,0
5155,2225,吉林外国语大学(民办),工商管理类,5,537,123015.0,0,0,0,0,0,0
5156,2225,吉林外国语大学(民办),会计学,6,541,117610.0,0,0,0,0,0,0
5157,2225,吉林外国语大学(民办),电子商务,6,530,131916.0,0,0,0,0,0,0
5158,2225,吉林外国语大学(民办),旅游管理类,5,530,131289.0,0,0,0,0,0,0
5159,2225,吉林外国语大学(民办),汉语言文学,3,546,112669.0,0,0,0,0,0,0
5160,2225,吉林外国语大学(民办),法语,3,546,112595.0,0,0,0,0,0,0
5161,2225,吉林外国语大学(民办),金融学(中外合作办学),6,527,135728.0,0,0,0,0,0,0
5162,2225,吉林外国语大学(民办),俄语(中外合作办学),6,520,143636.0,0,0,0,0,0,0
5163,2225,吉林外国语大学(民办),德语(中外合作办学),6,529,133167.0,0,0,0,0,0,0
5164,2225,吉林外国语大学(民办),西班牙语(中外合作办学),6,518,145895.0,0,0,0,0,0,0
5165,2226,吉林化工学院,化学工程与工艺,3,554,101708.0,0,0,0,0,0,0
5166,2226,吉林化工学院,轻化工程,1,551,106552.0,0,0,0,0,0,0
5167,2226,吉林化工学院,油气储运工程,1,558,97652.0,0,0,0,0,0,0
5168,2226,吉林化工学院,机械设计制造及其自动化,2,538,122044.0,0,0,0,0,0,0
5169,2226,吉林化工学院,过程装备与控制工程,1,536,124714.0,0,0,0,0,0,0
5170,2226,吉林化工学院,自动化,1,539,120201.0,0,0,0,0,0,0
5171,2226,吉林化工学院,计算机科学与技术,1,548,109518.0,0,0,0,0,0,0
5172,2226,吉林化工学院,化学,1,554,102516.0,0,0,0,0,0,0
5173,2226,吉林化工学院,应用化学,1,556,99905.0,0,0,0,0,0,0
5174,2226,吉林化工学院,制药工程,1,556,99604.0,0,0,0,0,0,0
5175,2226,吉林化工学院,安全工程,2,535,125283.0,0,0,0,0,0,0
5176,2226,吉林化工学院,给排水科学与工程,1,535,125439.0,0,0,0,0,0,0
5177,2226,吉林化工学院,环境工程,1,559,95850.0,0,0,0,0,0,0
5178,2226,吉林化工学院,会计学,1,559,96669.0,0,0,0,0,0,0
5179,2226,吉林化工学院,市场营销,2,552,104722.0,0,0,0,0,0,0
5180,2226,吉林化工学院,物流工程,1,555,101350.0,0,0,0,0,0,0
5181,2226,吉林化工学院,英语,1,558,97831.0,0,0,0,0,0,0
5182,2226,吉林化工学院,日语,1,554,102408.0,0,0,0,0,0,0
5183,2226,吉林化工学院,材料物理,2,551,105695.0,0,0,0,0,0,0
5184,2226,吉林化工学院,食品科学与工程,2,552,104415.0,0,0,0,0,0,0
5185,2227,吉林建筑大学,建筑学,2,584,65821.0,0,0,0,0,0,0
5186,2227,吉林建筑大学,城乡规划,2,570,82567.0,0,0,0,0,0,0
5187,2227,吉林建筑大学,土木工程,8,530,131248.0,0,0,0,0,0,0
5188,2227,吉林建筑大学,工程力学,2,530,131697.0,0,0,0,0,0,0
5189,2227,吉林建筑大学,机械工程,2,537,123600.0,0,0,0,0,0,0
5190,2227,吉林建筑大学,城市地下空间工程,2,529,132214.0,0,0,0,0,0,0
5191,2227,吉林建筑大学,建筑环境与能源应用工程,2,531,130304.0,0,0,0,0,0,0
5192,2227,吉林建筑大学,给排水科学与工程,2,531,130795.0,0,0,0,0,0,0
5193,2227,吉林建筑大学,环境工程,2,532,129363.0,0,0,0,0,0,0
5194,2227,吉林建筑大学,环境科学,2,531,130142.0,0,0,0,0,0,0
5195,2227,吉林建筑大学,安全工程,2,534,126310.0,0,0,0,0,0,0
5196,2227,吉林建筑大学,无机非金属材料工程,2,531,129873.0,0,0,0,0,0,0
5197,2227,吉林建筑大学,高分子材料与工程,2,535,124975.0,0,0,0,0,0,0
5198,2227,吉林建筑大学,材料化学,2,531,130365.0,0,0,0,0,0,0
5199,2227,吉林建筑大学,工程管理,2,544,113983.0,0,0,0,0,0,0
5200,2227,吉林建筑大学,物流管理,2,559,96752.0,0,0,0,0,0,0
5201,2227,吉林建筑大学,财务管理,2,563,90859.0,0,0,0,0,0,0
5202,2227,吉林建筑大学,城市管理,2,558,97318.0,0,0,0,0,0,0
5203,2227,吉林建筑大学,社会工作,2,559,96610.0,0,0,0,0,0,0
5204,2227,吉林建筑大学,道路桥梁与渡河工程,6,531,130521.0,0,0,0,0,0,0
5205,2227,吉林建筑大学,交通工程,4,530,131863.0,0,0,0,0,0,0
5206,2227,吉林建筑大学,电气工程及其自动化,2,542,116680.0,0,0,0,0,0,0
5207,2227,吉林建筑大学,电子信息工程,2,549,108106.0,0,0,0,0,0,0
5208,2227,吉林建筑大学,电子信息科学与技术,2,547,110969.0,0,0,0,0,0,0
5209,2227,吉林建筑大学,自动化,2,549,107995.0,0,0,0,0,0,0
5210,2227,吉林建筑大学,计算机科学与技术,2,555,101449.0,0,0,0,0,0,0
5211,2227,吉林建筑大学,软件工程,2,558,97220.0,0,0,0,0,0,0
5212,2227,吉林建筑大学,网络工程,2,548,110221.0,0,0,0,0,0,0
5213,2227,吉林建筑大学,土木工程(中外合作办学),4,518,146569.0,0,0,0,0,0,0
5214,2227,吉林建筑大学,工程管理(中外合作办学),2,534,126171.0,0,0,0,0,0,0
5215,2227,吉林建筑大学,测绘工程,2,543,115810.0,0,0,0,0,0,0
5216,2227,吉林建筑大学,地理信息科学,2,542,116752.0,0,0,0,0,0,0
5217,2227,吉林建筑大学,风景园林,2,568,85786.0,0,0,0,0,0,0
5218,2227,吉林建筑大学,信息安全,2,548,109839.0,0,0,0,0,0,0
5219,2227,吉林建筑大学,工程造价,2,547,111046.0,0,0,0,0,0,0
5220,2227,吉林建筑大学,遥感科学与技术,2,546,111687.0,0,0,0,0,0,0
5221,2227,吉林建筑大学,勘查技术与工程,2,541,117944.0,0,0,0,0,0,0
5222,2227,吉林建筑大学,消防工程,2,529,132430.0,0,0,0,0,0,0
5223,2228,吉林建筑科技学院(民办),建筑学,15,525,137411.0,0,0,0,0,0,0
5224,2228,吉林建筑科技学院(民办),城乡规划,10,523,140235.0,0,0,0,0,0,0
5225,2228,吉林建筑科技学院(民办),土木工程,6,501,165113.0,0,0,0,0,0,0
5226,2228,吉林建筑科技学院(民办),城市地下空间工程,3,501,165259.0,0,0,0,0,0,0
5227,2228,吉林建筑科技学院(民办),道路桥梁与渡河工程,2,506,159689.0,0,0,0,0,0,0
5228,2228,吉林建筑科技学院(民办),交通工程,2,527,135453.0,0,0,0,0,0,0
5229,2228,吉林建筑科技学院(民办),建筑环境与能源应用工程,2,507,158819.0,0,0,0,0,0,0
5230,2228,吉林建筑科技学院(民办),给排水科学与工程,2,500,166827.0,0,0,0,0,0,0
5231,2228,吉林建筑科技学院(民办),环境工程,5,525,137470.0,0,0,0,0,0,0
5232,2228,吉林建筑科技学院(民办),新能源科学与工程,2,532,128792.0,0,0,0,0,0,0
5233,2228,吉林建筑科技学院(民办),电气工程及其自动化,2,507,158561.0,0,0,0,0,0,0
5234,2228,吉林建筑科技学院(民办),机器人工程,2,503,163028.0,0,0,0,0,0,0
5235,2228,吉林建筑科技学院(民办),机械设计制造及其自动化,4,501,165319.0,0,0,0,0,0,0
5236,2228,吉林建筑科技学院(民办),计算机科学与技术,2,510,155860.0,0,0,0,0,0,0
5237,2228,吉林建筑科技学院(民办),软件工程,2,506,159771.0,0,0,0,0,0,0
5238,2228,吉林建筑科技学院(民办),数据科学与大数据技术,2,504,161733.0,0,0,0,0,0,0
5239,2228,吉林建筑科技学院(民办),人工智能,2,502,164311.0,0,0,0,0,0,0
5240,2228,吉林建筑科技学院(民办),工程管理,2,503,163230.0,0,0,0,0,0,0
5241,2228,吉林建筑科技学院(民办),工程造价,4,503,163184.0,0,0,0,0,0,0
5242,2228,吉林建筑科技学院(民办),财务管理,16,517,147113.0,0,0,0,0,0,0
5243,2228,吉林建筑科技学院(民办),资产评估,18,517,147530.0,0,0,0,0,0,0
5244,2228,吉林建筑科技学院(民办),审计学,16,518,145971.0,0,0,0,0,0,0
5245,2228,吉林建筑科技学院(民办),英语,7,519,145030.0,0,0,0,0,0,0
5246,2228,吉林建筑科技学院(民办),智能建造,2,502,164185.0,0,0,0,0,0,0
5247,2228,吉林建筑科技学院(民办),风景园林,8,523,140442.0,0,0,0,0,0,0
5248,2229,长春建筑学院(民办),土木工程,6,501,164961.0,0,0,0,0,0,0
5249,2229,长春建筑学院(民办),测绘工程,6,522,141519.0,0,0,0,0,0,0
5250,2229,长春建筑学院(民办),交通工程,4,521,142145.0,0,0,0,0,0,0
5251,2229,长春建筑学院(民办),建筑学,8,528,133660.0,0,0,0,0,0,0
5252,2229,长春建筑学院(民办),城乡规划,8,522,141228.0,0,0,0,0,0,0
5253,2229,长春建筑学院(民办),风景园林,8,522,141063.0,0,0,0,0,0,0
5254,2229,长春建筑学院(民办),园林,6,522,141455.0,0,0,0,0,0,0
5255,2229,长春建筑学院(民办),康复治疗学,8,526,136264.0,0,0,0,0,0,0
5256,2229,长春建筑学院(民办),护理学,8,533,128461.0,0,0,0,0,0,0
5257,2229,长春建筑学院(民办),房地产开发与管理,3,498,168321.0,0,0,0,0,0,0
5258,2229,长春建筑学院(民办),健康服务与管理,4,521,142384.0,0,0,0,0,0,0
5259,2229,长春建筑学院(民办),工商管理,10,518,146633.0,0,0,0,0,0,0
5260,2229,长春建筑学院(民办),财务管理,10,517,147111.0,0,0,0,0,0,0
5261,2229,长春建筑学院(民办),文化产业管理,8,518,146620.0,0,0,0,0,0,0
5262,2229,长春建筑学院(民办),电子商务,10,518,146000.0,0,0,0,0,0,0
5263,2229,长春建筑学院(民办),广告学,8,519,145188.0,0,0,0,0,0,0
5264,2230,吉林交通职业技术学院,新能源汽车技术,8,497,,0,0,0,0,0,0
5265,2231,吉林农业大学,植物生产类,7,558,97533.0,0,0,0,0,0,0
5266,2231,吉林农业大学,工商管理类,7,559,96001.0,0,0,0,0,0,0
5267,2231,吉林农业大学,自然保护与环境生态类,4,556,99971.0,0,0,0,0,0,0
5268,2231,吉林农业大学,机械类,2,549,107944.0,0,0,0,0,0,0
5269,2231,吉林农业大学,动物生产类,3,557,97991.0,0,0,0,0,0,0
5270,2231,吉林农业大学,中药学类,5,567,86913.0,0,0,0,0,0,0
5271,2231,吉林农业大学,食品科学与工程类,8,559,96002.0,0,0,0,0,0,0
5272,2231,吉林农业大学,社会学类,5,560,95004.0,0,0,0,0,0,0
5273,2231,吉林农业大学,生物工程类,4,560,95013.0,0,0,0,0,0,0
5274,2231,吉林农业大学,计算机类,8,551,105653.0,0,0,0,0,0,0
5275,2231,吉林农业大学,植物生产类,5,556,100328.0,0,0,0,0,0,0
5276,2231,吉林农业大学,智慧农业,5,558,97661.0,0,0,0,0,0,0
5277,2231,吉林农业大学,电子信息科学与技术,3,555,100801.0,0,0,0,0,0,0
5278,2231,吉林农业大学,风景园林,5,566,88135.0,0,0,0,0,0,0
5279,2231,吉林农业大学,英语,3,571,82135.0,0,0,0,0,0,0
5280,2231,吉林农业大学,动物医学,6,568,85450.0,0,0,0,0,0,0
5281,2231,吉林农业大学,农药化肥,5,553,103005.0,0,0,0,0,0,0
5282,2231,吉林农业大学,传播学,6,562,92840.0,0,0,0,0,0,0
5283,2231,吉林农业大学,思想政治教育,5,564,90568.0,0,0,0,0,0,0
5284,2231,吉林农业大学,生物信息学,4,528,134360.0,0,0,0,0,0,0
5285,2231,吉林农业大学,生物技术(中外合作办学),5,550,107415.0,0,0,0,0,0,0
5286,2231,吉林农业大学,动物科学(中外合作办学),8,547,111426.0,0,0,0,0,0,0
5287,2232,长春科技学院(民办),电子信息科学与技术,1,505,160963.0,0,0,0,0,0,0
5288,2232,长春科技学院(民办),机械类,1,503,163025.0,0,0,0,0,0,0
5289,2232,长春科技学院(民办),轨道交通信号与控制,1,510,155363.0,0,0,0,0,0,0
5290,2232,长春科技学院(民办),应用化学,8,528,133604.0,0,0,0,0,0,0
5291,2232,长春科技学院(民办),生物工程,2,534,127031.0,0,0,0,0,0,0
5292,2232,长春科技学院(民办),中药学,5,537,123533.0,0,0,0,0,0,0
5293,2232,长春科技学院(民办),眼视光学,10,533,128393.0,0,0,0,0,0,0
5294,2232,长春科技学院(民办),计算机类,6,505,161153.0,0,0,0,0,0,0
5295,2232,长春科技学院(民办),土木类,1,515,149180.0,0,0,0,0,0,0
5296,2232,长春科技学院(民办),食品科学与工程类,14,524,138479.0,0,0,0,0,0,0
5297,2232,长春科技学院(民办),工商管理类,12,517,147236.0,0,0,0,0,0,0
5298,2232,长春科技学院(民办),金融学类,16,517,147241.0,0,0,0,0,0,0
5299,2232,长春科技学院(民办),园林,4,524,138658.0,0,0,0,0,0,0
5300,2232,长春科技学院(民办),中医学,40,535,125756.0,0,0,0,0,0,0
5301,2232,长春科技学院(民办),护理学,10,538,122198.0,0,0,0,0,0,0
5302,2232,长春科技学院(民办),康复治疗学,3,537,122891.0,0,0,0,0,0,0
5303,2232,长春科技学院(民办),建筑学,4,502,164096.0,0,0,0,0,0,0
5304,2232,长春科技学院(民办),人力资源管理,4,519,144367.0,0,0,0,0,0,0
5305,2232,长春科技学院(民办),电子商务,10,522,141686.0,0,0,0,0,0,0
5306,2232,长春科技学院(民办),财务管理,10,518,146529.0,0,0,0,0,0,0
5307,2232,长春科技学院(民办),英语,4,519,144538.0,0,0,0,0,0,0
5308,2232,长春科技学院(民办),日语,6,518,145963.0,0,0,0,0,0,0
5309,2232,长春科技学院(民办),小学教育,4,531,130656.0,0,0,0,0,0,0
5310,2232,长春科技学院(民办),汉语国际教育,4,526,136611.0,0,0,0,0,0,0
5311,2232,长春科技学院(民办),护理,14,497,,0,0,0,0,0,0
5312,2232,长春科技学院(民办),口腔医学,60,497,,0,0,0,0,0,0
5313,2232,长春科技学院(民办),动物医学,4,497,,0,0,0,0,0,0
5314,2232,长春科技学院(民办),药学,4,497,,0,0,0,0,0,0
5315,2232,长春科技学院(民办),中药学,4,501,165710.0,0,0,0,0,0,0
5316,2233,吉林农业科技学院,智能制造工程,2,537,123415.0,0,0,0,0,0,0
5317,2233,吉林农业科技学院,电气工程及其自动化,2,536,123744.0,0,0,0,0,0,0
5318,2233,吉林农业科技学院,数据科学与大数据技术,2,536,124709.0,0,0,0,0,0,0
5319,2233,吉林农业科技学院,土木工程,2,534,126628.0,0,0,0,0,0,0
5320,2233,吉林农业科技学院,制药工程,4,553,103375.0,0,0,0,0,0,0
5321,2233,吉林农业科技学院,动物医学,3,559,96064.0,0,0,0,0,0,0
5322,2233,吉林农业科技学院,园林,4,552,104980.0,0,0,0,0,0,0
5323,2233,吉林农业科技学院,计算机类,2,536,124105.0,0,0,0,0,0,0
5324,2233,吉林农业科技学院,食品科学与工程类,4,553,103519.0,0,0,0,0,0,0
5325,2233,吉林农业科技学院,工商管理类,4,553,102845.0,0,0,0,0,0,0
5326,2233,吉林农业科技学院,中药学类,6,555,101450.0,0,0,0,0,0,0
5327,2234,吉林师范大学,数学与应用数学(师范),3,572,80216.0,0,0,0,0,0,0
5328,2234,吉林师范大学,旅游管理,2,561,93821.0,0,0,0,0,0,0
5329,2234,吉林师范大学,计算机科学与技术(师范),3,562,92724.0,0,0,0,0,0,0
5330,2234,吉林师范大学,新闻学,2,572,80742.0,0,0,0,0,0,0
5331,2234,吉林师范大学,编辑出版学,2,569,84659.0,0,0,0,0,0,0
5332,2234,吉林师范大学,工商管理类,3,564,89710.0,0,0,0,0,0,0
5333,2234,吉林师范大学,环境科学,2,562,92658.0,0,0,0,0,0,0
5334,2234,吉林师范大学,金融学,3,567,86789.0,0,0,0,0,0,0
5335,2234,吉林师范大学,法学,4,578,72733.0,0,0,0,0,0,0
5336,2235,吉林师范大学博达学院(独立学院),信息工程,3,504,161973.0,0,0,0,0,0,0
5337,2235,吉林师范大学博达学院(独立学院),电子信息工程,3,506,159324.0,0,0,0,0,0,0
5338,2235,吉林师范大学博达学院(独立学院),软件工程,3,504,162124.0,0,0,0,0,0,0
5339,2235,吉林师范大学博达学院(独立学院),数字媒体技术,3,503,162869.0,0,0,0,0,0,0
5340,2235,吉林师范大学博达学院(独立学院),食品科学与工程,2,532,129152.0,0,0,0,0,0,0
5341,2235,吉林师范大学博达学院(独立学院),食品质量与安全,2,533,127845.0,0,0,0,0,0,0
5342,2235,吉林师范大学博达学院(独立学院),数据科学与大数据技术,4,503,162867.0,0,0,0,0,0,0
5343,2235,吉林师范大学博达学院(独立学院),商务英语,5,522,141832.0,0,0,0,0,0,0
5344,2235,吉林师范大学博达学院(独立学院),法语,6,520,143863.0,0,0,0,0,0,0
5345,2235,吉林师范大学博达学院(独立学院),日语,4,522,141729.0,0,0,0,0,0,0
5346,2235,吉林师范大学博达学院(独立学院),市场营销,5,518,145876.0,0,0,0,0,0,0
5347,2235,吉林师范大学博达学院(独立学院),财务管理,19,518,146129.0,0,0,0,0,0,0
5348,2235,吉林师范大学博达学院(独立学院),社会工作,6,520,143334.0,0,0,0,0,0,0
5349,2235,吉林师范大学博达学院(独立学院),人力资源管理,5,521,142943.0,0,0,0,0,0,0
5350,2236,吉林司法警官职业学院,法律事务,15,497,,0,0,0,0,0,0
5351,2238,吉林铁道职业技术学院,铁道供电技术,2,497,,0,0,0,0,0,0
5352,2238,吉林铁道职业技术学院,高速铁路施工与维护,2,497,,0,0,0,0,0,0
5353,2239,吉林医药学院,临床医学,18,565,88892.0,0,0,0,0,0,0
5354,2239,吉林医药学院,医学影像学,7,567,86329.0,0,0,0,0,0,0
5355,2239,吉林医药学院,预防医学,6,564,89973.0,0,0,0,0,0,0
5356,2239,吉林医药学院,药学,4,561,93597.0,0,0,0,0,0,0
5357,2239,吉林医药学院,药物制剂,2,556,99202.0,0,0,0,0,0,0
5358,2239,吉林医药学院,中药学,2,525,137149.0,0,0,0,0,0,0
5359,2239,吉林医药学院,医学检验技术,6,563,90817.0,0,0,0,0,0,0
5360,2239,吉林医药学院,医学影像技术,3,567,86794.0,0,0,0,0,0,0
5361,2239,吉林医药学院,康复治疗学,3,558,97335.0,0,0,0,0,0,0
5362,2239,吉林医药学院,口腔医学技术,2,559,95599.0,0,0,0,0,0,0
5363,2239,吉林医药学院,卫生检验与检疫,2,560,95146.0,0,0,0,0,0,0
5364,2239,吉林医药学院,护理学,8,561,94084.0,0,0,0,0,0,0
5365,2239,吉林医药学院,生物技术,3,556,99961.0,0,0,0,0,0,0
5366,2239,吉林医药学院,应用心理学,3,560,95507.0,0,0,0,0,0,0
5367,2239,吉林医药学院,医学信息工程,2,534,126616.0,0,0,0,0,0,0
5368,2239,吉林医药学院,生物医学工程,2,557,98397.0,0,0,0,0,0,0
5369,2239,吉林医药学院,食品质量与安全,2,554,102672.0,0,0,0,0,0,0
5370,2239,吉林医药学院,生物制药,2,558,97556.0,0,0,0,0,0,0
5371,2239,吉林医药学院,生物制药(中外合作办学),5,547,111441.0,0,0,0,0,0,0
5372,2239,吉林医药学院,信息管理与信息系统,2,534,126273.0,0,0,0,0,0,0
5373,2239,吉林医药学院,市场营销,2,553,103515.0,0,0,0,0,0,0
